ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;CODE SIRET                                        ;ANNEES;SEMAINES;IP BRUT;NBRE DE SPOTS;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;24 570;15;
2486;CECIL                                             ;990;ANNONCEURS DIRECTS                                ;32;DECORATION INSTALLATION                           ;244;PEINTURE-PROTECTION                               ;8;AMEUBLEMENT DECORATION                            ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1306161;CECIL SUPER MOSCATO SHOW P#                       ;30569015800012                                    ;2025;40;15 352;3;
3112;CIE MEDITERRAN.DES CAFES                          ;141;NEW BUSINESS                                      ;4;BOISSONS ALIMENTAIRES                             ;41;CAFES-CHICOREES                                   ;2;ALIMENTATION                                      ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;505896;MALONGO CAFE METEO P#                             ;95580206100106                                    ;2025;40;163 685;49;
3112;CIE MEDITERRAN.DES CAFES                          ;141;NEW BUSINESS                                      ;4;BOISSONS ALIMENTAIRES                             ;41;CAFES-CHICOREES                                   ;2;ALIMENTATION                                      ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;935248;MALONGO FRANCE INFO METEO P#                      ;95580206100106                                    ;2025;40;41 455;63;
3113;MEILLEURTAUX                                      ;990;ANNONCEURS DIRECTS                                ;25;AUTRES ETABL.FINANCIERS                           ;1242;SITES COMPARATEURS FINANCE ASSURANCE              ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;965694;MEILLEURTAUX COM FRANCE INFO METEO P#             ;42426428100678                                    ;2025;40;131 070;182;
3357;CNEWS                                             ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;89931;CNEWS CHAINE P#                                   ;41291621500038                                    ;2025;40;3 199;6;
3357;CNEWS                                             ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;618023;CNEWS LE GRAND RENDEZ VOUS EUROPE 1 P#            ;41291621500038                                    ;2025;40;5 745; ;
3357;CNEWS                                             ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1196638;CNEWS PUNCHLINE P#                                ;41291621500038                                    ;2025;40;82 934;37;
3357;CNEWS                                             ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1280518;CNEWS EN QUETE D ESPRIT P#                        ;41291621500038                                    ;2025;40;1 830;7;
3357;CNEWS                                             ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1288787;CNEWS L HEURE DES PROS P#                         ;41291621500038                                    ;2025;40;54 765;18;
3485;EUREXPO                                           ;990;ANNONCEURS DIRECTS                                ;321;SALONS MANIF.SPECTACLES                           ;414;SALONS-FOIRES-EXPOSITIONS                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;36337;SALON AUTOMOBILE DE LYON                          ;95450235700054                                    ;2025;40;1 255;1;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;753944;GROUPAMA PREVOYANCE PRO                           ;34311513500026                                    ;2025;40;12 024;8;
