ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;910676;WINAMAX RTL FOOT P#                               ;2025;10;73 320;26;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;985265;WINAMAX MORNING DE DIFOOL P#                      ;2025;10;349 373;48;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1092651;WINAMAX FOOT P#                                   ;2025;10;6 612;45;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1105705;WINAMAX LES PARIS RMC P#                          ;2025;10;101 821;39;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1142263;WINAMAX PLANETE RAP P#                            ;2025;10;87 534;15;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1195455;WINAMAX ROTHEN S ENFLAMME P#                      ;2025;10;152 983;23;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1289650;WINAMAX 100% PRONOS P#                            ;2025;10;1 870;10;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;114;TURF-LOTERIE-JEUX-PARIS                           ;1091;POKER-PARIS EN LIGNE                              ;32;CULTURE & LOISIRS                                 ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1331438;WINAMAX PLANETE POK P#                            ;2025;10;75 644;16;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;321;SALONS MANIF.SPECTACLES                           ;539;SPECTACLES-MANIFESTATIONS                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;625803;WINAMAX POKER TOUR                                ;2025;10;1 853;1;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;321;SALONS MANIF.SPECTACLES                           ;539;SPECTACLES-MANIFESTATIONS                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;633039;WINAMAX POKER TOUR P#                             ;2025;10;5 856;1;
104090;WINAMAX                                           ;6745;RE-MIND PHD                                       ;321;SALONS MANIF.SPECTACLES                           ;539;SPECTACLES-MANIFESTATIONS                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;802702;WINAMAX RMC POKER SHOW P#                         ;2025;10;66 803;26;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;685 310;99;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;225 300;93;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;480 950;35;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;34645;LES INDES FLEX                                    ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;100 140;15;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;688 480;64;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;250 830;56;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;92;92;
104916;BRICO DEPOT                                       ;1330;STARCOM                                           ;73;DISTRIBUTION SPECIALISEE                          ;151;MAGASINS DE BRICOLAGE                             ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;520297;BRICO DEPOT ANNIVERSAIRE                          ;2025;10;477 390;67;
105458;DECORASOL                                         ;9999;ZZ INCONNU                                        ;73;DISTRIBUTION SPECIALISEE                          ;150;MAGASINS DECORATION                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;289819;DECORASOL MAGASINS DECORATION                     ;2025;10;4 760;2;
106133;PUBLIC SENAT                                      ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1303690;PUBLIC SENAT LE GRAND JURY P#                     ;2025;10;12 968;23;
107056;CABINET ARC                                       ;205;URGENCE MEDIA                                     ;25;AUTRES ETABL.FINANCIERS                           ;610;SERVICES FINANCIERS                               ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;269398;CABINET ARC RECOUVREMENT                          ;2025;10;140 100;26;
107056;CABINET ARC                                       ;205;URGENCE MEDIA                                     ;25;AUTRES ETABL.FINANCIERS                           ;610;SERVICES FINANCIERS                               ;14;ETS FINANCIERS ASSURANCE                          ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;269398;CABINET ARC RECOUVREMENT                          ;2025;10;67 500;20;
107890;TOP SUXESS                                        ;990;ANNONCEURS DIRECTS                                ;27;GROS ELECTROMENAGER                               ;202;FROID                                             ;7;APPAREILS MENAGERS                                ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1281316;LA SOMMELIERE CAVE A VINS P#                      ;2025;10;4 993;5;
109671;MAISON PHILIPPE ANTIQUAIR                         ;205;URGENCE MEDIA                                     ;30;AMEUBLEMENT                                       ;249;ARTS-ANTIQUITES-DECORATEUR                        ;8;AMEUBLEMENT DECORATION                            ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;290436;MAISON PHILIPPE ANTIQUAIR                         ;2025;10;55 600;21;
113871;FEDERATION AVEUGLES DE FRANCE                     ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;274753;FEDERATION AVEUGLES DE FRANCE                     ;2025;10;39 500;25;
113871;FEDERATION AVEUGLES DE FRANCE                     ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;274753;FEDERATION AVEUGLES DE FRANCE                     ;2025;10;34 840;79;
113871;FEDERATION AVEUGLES DE FRANCE                     ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;274753;FEDERATION AVEUGLES DE FRANCE                     ;2025;10;176 900;119;
113871;FEDERATION AVEUGLES DE FRANCE                     ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;807879;FEDERATION AVEUGLES DE FRANCE P#                  ;2025;10;83 505;44;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;17 520;39;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;108 050;26;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;95 400;68;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;90 050;64;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;555 540;79;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;238 860;89;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;260 050;104;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;193 920;111;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;504 345;117;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;17 520;42;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;169 750;107;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;112 280;107;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;91 760;47;
114525;MINI                                              ;19;IPROSPECT CONSEIL FRANCE                          ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1287684;MINI ACEMAN ELECTRIQUE                            ;2025;10;134 600;110;
114581;ASSOCIATION FRANCAISE POLYARTHRITIQUES            ;990;ANNONCEURS DIRECTS                                ;321;SALONS MANIF.SPECTACLES                           ;414;SALONS-FOIRES-EXPOSITIONS                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1106592;SALON DE LA POLYARTHRITE                          ;2025;10;28 095;24;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;300059;VISTAPRINT FR                                     ;2025;10;203 460;60;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;300059;VISTAPRINT FR                                     ;2025;10;296 380;44;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;300059;VISTAPRINT FR                                     ;2025;10;776 315;53;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;300059;VISTAPRINT FR                                     ;2025;10;456 060;44;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;300059;VISTAPRINT FR                                     ;2025;10;76;76;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;300059;VISTAPRINT FR                                     ;2025;10;533 870;60;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;300059;VISTAPRINT FR                                     ;2025;10;203 500;49;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;300059;VISTAPRINT FR                                     ;2025;10;194 140;60;
115884;VISTAPRINT                                        ;7565;HEROIKS MEDIA                                     ;522;PAPETERIE ECRITURE                                ;761;PAPETERIE                                         ;32;CULTURE & LOISIRS                                 ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1359707;VISTAPRINT BFM ACADEMIE P#                        ;2025;10;77 635;38;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;353265;NETTO EVENEMENT                                   ;2025;10;729 170;48;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;353265;NETTO EVENEMENT                                   ;2025;10;250 320;56;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;353265;NETTO EVENEMENT                                   ;2025;10;361 540;53;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;353265;NETTO EVENEMENT                                   ;2025;10;128 220;53;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;353265;NETTO EVENEMENT                                   ;2025;10;1 032 360;62;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;353265;NETTO EVENEMENT                                   ;2025;10;401 170;46;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;353265;NETTO EVENEMENT                                   ;2025;10;269 760;54;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;353265;NETTO EVENEMENT                                   ;2025;10;294 560;59;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;353265;NETTO EVENEMENT                                   ;2025;10;78 480;45;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;353265;NETTO EVENEMENT                                   ;2025;10;86;86;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;353265;NETTO EVENEMENT                                   ;2025;10;462 455;67;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;353265;NETTO EVENEMENT                                   ;2025;10;63 240;31;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;353265;NETTO EVENEMENT                                   ;2025;10;121 090;32;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;353265;NETTO EVENEMENT                                   ;2025;10;68 400;28;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;34725;LPN+                                              ;353265;NETTO EVENEMENT                                   ;2025;10;45 600;17;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;1 775 640;107;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;512 560;125;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;863 410;114;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;292 230;117;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;2 139 920;124;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;1 017 080;108;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;604 300;121;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;744 090;146;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;177 250;104;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;165;165;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;1 233 445;165;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;166 030;81;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;280 130;79;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;178 570;67;
116026;NETTO                                             ;2354;ZENITH MEDIA                                      ;72;DISTRIBUTION GENERALISTE                          ;182;ENSEIGNES DISCOUNT                                ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;34725;LPN+                                              ;525627;NETTO MOYEN FIDELISATION                          ;2025;10;88 570;35;
116179;THEATRE DES ABESSES                               ;990;ANNONCEURS DIRECTS                                ;321;SALONS MANIF.SPECTACLES                           ;539;SPECTACLES-MANIFESTATIONS                         ;32;CULTURE & LOISIRS                                 ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;37891;THEATRE DES ABESSES                               ;2025;10;37 200;20;
119646;SOPRA GROUP                                       ;990;ANNONCEURS DIRECTS                                ;79;LOCATION BIENS ET SERVICES                        ;649;SERVICES PROFESSIONNELS                           ;18;SERVICES                                          ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1287734;SOPRA STERIA NEXT HORS SERIE P#                   ;2025;10;4 755;8;
